Gene names (ordered locus ),growth_rate,bio_rep,log2_ratio
MMP0135,m,2.0,-0.6715857847461754
MMP0135,m,3.0,-0.7629306059076019
MMP0135,s,1.0,-0.4078586388564549
MMP0135,s,2.0,-0.4528341980846476
MMP0135,s,3.0,-0.117475172170964
MMP0135,xs,1.0,0.3891756091692114
MMP0135,xs,2.0,-0.7084983259285641
MMP0135,xs,3.0,0.628413586364034
MMP0136,f,1.0,-0.8155681196463639
MMP0136,f,2.0,-0.5430018131162493
MMP0136,f,3.0,-0.8406858560988946
MMP0136,m,1.0,-0.761301564210223
MMP0136,m,2.0,-0.7089922648093964
MMP0136,m,3.0,-0.7121797360868953
MMP0136,s,1.0,-0.7442325919847846
MMP0136,s,2.0,-1.012039890097561
MMP0136,s,3.0,-0.58119199860331
MMP0136,xs,1.0,-0.5387250240547682
MMP0136,xs,2.0,-0.2922832372976707
MMP0136,xs,3.0,1.2717443119514293
MMP0137,f,1.0,-0.17734284704962885
MMP0137,f,2.0,-0.40710731419277235
MMP0137,f,3.0,-0.7541196195538538
MMP0137,m,1.0,0.8109524726519198
MMP0137,m,2.0,-0.8970060066766743
MMP0137,m,3.0,-0.002265700301939698
MMP0137,s,1.0,1.034215715337913
MMP0137,s,3.0,-0.13716698789442835
MMP0137,xs,1.0,-0.26671064119287274
MMP0137,xs,2.0,0.021479727410451392
MMP0137,xs,3.0,-0.2670796178917426
MMP0141,f,1.0,-1.1433984484289386
MMP0141,f,2.0,-0.25670047211174335
MMP0141,m,1.0,0.0200833822030333
MMP0141,m,2.0,0.1335635257411058
MMP0141,m,3.0,1.3615296873581415
MMP0141,s,1.0,0.24139775335901112
MMP0141,s,2.0,0.6495639799901383
MMP0141,s,3.0,1.1138719448767642
MMP0141,xs,1.0,1.0420767105453548
MMP0141,xs,2.0,1.4900662610326127
MMP0141,xs,3.0,0.33006992185274536
MMP0146,m,1.0,2.4833643607133493
MMP0146,s,1.0,2.7248685146863956
MMP0148,f,1.0,-3.1810057900980246
MMP0148,f,2.0,-2.139770353545647
MMP0148,f,3.0,-2.3004483674769105
MMP0148,m,2.0,-1.5617429250411135
MMP0148,m,3.0,-2.236504236247215
MMP0148,s,1.0,-2.11833558392974
MMP0148,s,2.0,-1.6672936434302326
MMP0148,s,3.0,-0.8078092886438819
MMP0148,xs,1.0,1.602581518598494
MMP0148,xs,2.0,-2.3881169256146877
MMP0148,xs,3.0,0.21288056634438476
MMP0151,f,3.0,-0.37673474548147495
MMP0151,m,3.0,-0.479834314560186
MMP0151,s,3.0,-0.5249151170512174
MMP0151,xs,1.0,-1.9213901653036336
MMP0151,xs,3.0,0.35952117042759535
MMP0153,f,1.0,-0.35288137179431023
MMP0153,f,2.0,-0.11121075220106752
MMP0153,f,3.0,-0.8108063379136843
MMP0153,m,1.0,-0.18871023528369588
MMP0153,m,2.0,0.404335278377516
MMP0153,m,3.0,-0.32480950937949987
MMP0153,s,1.0,-0.0007318587261533708
MMP0153,s,2.0,-0.1580778696359221
MMP0153,s,3.0,-0.48771959858877945
MMP0153,xs,1.0,0.006117971244166039
MMP0153,xs,2.0,-0.197035994835467
MMP0153,xs,3.0,0.3743008680497067
MMP0154,f,1.0,-0.42097499250852194
MMP0154,f,2.0,-0.4699292577749161
MMP0154,m,1.0,0.3213480137190572
MMP0154,m,2.0,0.5237046296677919
MMP0154,s,1.0,0.28451413324424535
MMP0154,s,3.0,-1.1297339296040172
MMP0154,xs,1.0,-1.041331862986425
MMP0154,xs,2.0,-1.1039071567305483
MMP0154,xs,3.0,-0.922757649164253
MMP0155,f,1.0,0.22056882384046442
MMP0155,f,2.0,-0.2915920165164037
MMP0155,m,1.0,0.027317981651141902
MMP0155,m,2.0,-0.1266466975193702
MMP0155,s,2.0,1.0890896035848416
MMP0155,s,3.0,-0.5907448533151622
MMP0156,f,1.0,-0.27259910177526203
MMP0156,f,2.0,-0.5983890520078813
MMP0156,f,3.0,0.4481258822789463
MMP0156,m,1.0,-0.6211385886053109
MMP0156,m,2.0,-0.6813771187957222
MMP0156,m,3.0,0.2572608181508089
MMP0156,s,1.0,-0.23014983054018376
MMP0156,s,2.0,-0.15736668402070467
MMP0156,s,3.0,0.16755456056703477
MMP0156,xs,1.0,-0.025747888822536782
MMP0156,xs,2.0,-0.021865714870170538
MMP0156,xs,3.0,0.2924078170018782
MMP0157,f,1.0,-0.8970060066766743
MMP0157,f,2.0,-0.4820837549543748
MMP0157,f,3.0,-0.014549336354413208
MMP0157,m,1.0,0.1348780543431117
MMP0157,m,2.0,-0.4859318606248798
MMP0157,m,3.0,0.8215772271552142
MMP0157,s,1.0,0.5270703355126606
MMP0157,s,2.0,0.4388884642064979
MMP0157,s,3.0,0.7083601071841317
MMP0157,xs,1.0,0.34904659378164377
MMP0157,xs,2.0,0.2507670355837029
MMP0157,xs,3.0,-0.7131382383234628
MMP0159,f,1.0,0.9895150968984575
MMP0159,f,2.0,0.04454837187485798
MMP0159,m,1.0,0.8270060096389769
MMP0159,s,1.0,1.4604935186521821
MMP0159,s,2.0,1.5836376921561373
MMP0163,f,1.0,-0.0035306426145834007
MMP0163,f,2.0,-0.20651118309942737
MMP0163,f,3.0,-0.4617430600160446
MMP0163,m,1.0,-0.839829559666757
MMP0163,m,2.0,-0.5706669347642035
MMP0163,m,3.0,-0.707535903880769
MMP0163,s,1.0,-0.4037091750967435
MMP0163,s,2.0,-0.5811960808736885
MMP0163,s,3.0,-0.7298385883407469
MMP0163,xs,1.0,-0.8074410359989151
MMP0163,xs,2.0,-0.8845266092590656
MMP0163,xs,3.0,-1.109621147272404
MMP0164,f,1.0,-0.023663922912758078
MMP0164,f,2.0,0.876632888632565
MMP0164,f,3.0,-0.17946243592383213
MMP0164,m,1.0,-0.08304593426927852
MMP0164,m,2.0,0.693198878874663
MMP0164,m,3.0,0.003972762189980161
MMP0164,s,1.0,0.43321789071681
MMP0164,s,2.0,0.42361044435226947
MMP0164,s,3.0,-0.6738345764508012
MMP0164,xs,1.0,0.15640476843286838
MMP0164,xs,2.0,-1.146708672321443
MMP0164,xs,3.0,2.0494319559511958
MMP0165,f,3.0,-0.012943069134280621
MMP0165,m,3.0,0.2640896950691556
MMP0165,s,3.0,0.4311665769636092
MMP0165,xs,1.0,0.5413309815688555
MMP0165,xs,2.0,0.2701487103788367
MMP0166,f,1.0,-0.6173998405274497
MMP0166,f,2.0,-0.30653053242297035
MMP0166,f,3.0,-1.4890760405153742
MMP0166,m,1.0,-0.81156539892174
MMP0166,m,2.0,-0.3273529131122397
MMP0166,m,3.0,-0.6051345397818442
MMP0166,s,1.0,-0.6275640700109798
MMP0166,s,2.0,-0.4748225664318541
MMP0166,s,3.0,-2.2192944037701077
MMP0166,xs,1.0,-0.8640863839603834
MMP0166,xs,2.0,-0.6726507253522445
MMP0167,f,1.0,-0.013227034981873775
MMP0167,f,2.0,0.1974936435372451
MMP0167,f,3.0,0.1609648616118776
MMP0167,m,1.0,0.15348899694790816
MMP0167,m,2.0,0.053786327350032116
MMP0167,m,3.0,0.22283578178485705
MMP0167,s,1.0,0.10587147196024066
MMP0167,s,2.0,0.12465726657530408
MMP0167,s,3.0,0.23841542188361575
MMP0167,xs,1.0,0.313658229692043
MMP0167,xs,2.0,0.3150860413792532
MMP0167,xs,3.0,1.375416283397291
MMP0168,f,1.0,-0.42214015055299176
MMP0168,f,2.0,-0.35291578737104634
MMP0168,m,1.0,-0.34190279464862844
MMP0168,m,2.0,-0.20257191784768688
MMP0168,m,3.0,-0.3040061868900999
MMP0168,s,2.0,-0.3057883922321094
MMP0168,s,3.0,-0.10005101381032824
MMP0168,xs,1.0,-0.14720210718122878
MMP0168,xs,2.0,0.1877677470460248
MMP0168,xs,3.0,-0.0038684056369722706
MMP0176,f,1.0,-0.07741613275551641
MMP0176,f,2.0,-0.07283331597590635
MMP0176,f,3.0,-0.348003639288848
MMP0176,m,1.0,-0.16843491886911965
MMP0176,m,2.0,0.436077093214213
MMP0176,m,3.0,-0.062157955318558035
MMP0176,s,1.0,0.3071423728506859
MMP0176,s,2.0,0.4693039738825222
MMP0176,s,3.0,0.4369521050966658
MMP0176,xs,1.0,1.037158502414446
MMP0176,xs,2.0,0.9522538001586387
MMP0176,xs,3.0,0.46039962653509114
MMP0177,f,1.0,-1.309373380284277
MMP0177,f,2.0,-0.9198063190128692
MMP0177,m,1.0,0.27432640783117873
MMP0177,m,2.0,0.5751830685849165
MMP0177,m,3.0,-3.2959984454697375
MMP0177,s,1.0,-0.25579558285434184
MMP0177,s,2.0,0.6347388323137602
MMP0177,s,3.0,-2.0975262845439935
MMP0177,xs,1.0,-0.27451874670366416
MMP0177,xs,2.0,-0.23480168416799926
MMP0177,xs,3.0,0.6163576969966904
MMP0178,f,1.0,-0.756470894581875
MMP0178,f,2.0,-0.3770696490798233
MMP0178,f,3.0,-0.03276470997760842
MMP0178,m,1.0,0.037030730944967026
MMP0178,m,2.0,0.06797727047884061
MMP0178,m,3.0,-0.4823729257110372
MMP0178,s,1.0,-0.23276896297612443
MMP0178,s,2.0,0.9324391370426375
MMP0178,s,3.0,1.216576544721056
MMP0178,xs,1.0,0.5172954789769045
MMP0178,xs,2.0,-0.32138540874142024
MMP0178,xs,3.0,1.949591044166479
MMP0179,f,1.0,-0.6744054316782307
MMP0179,f,2.0,-0.3424353820873551
MMP0179,f,3.0,-1.3427018750911204
MMP0179,m,1.0,-0.10057820609235847
MMP0179,m,2.0,-0.8914061175185974
MMP0179,m,3.0,-0.9714308478032291
MMP0179,s,1.0,-0.0868765805785177
MMP0179,s,2.0,-0.7553270293412494
MMP0179,s,3.0,-0.5265691383290049
MMP0179,xs,1.0,-1.4290377473738234
MMP0179,xs,2.0,-0.48097860327530556
MMP0179,xs,3.0,0.45253216489221054
MMP0180,f,1.0,0.3840498067951597
MMP0180,f,2.0,-0.6002093070155945
MMP0180,f,3.0,-1.4860040206329874
MMP0180,m,1.0,-2.9434164716336326
MMP0180,m,2.0,-3.539519529959989
MMP0180,m,3.0,-1.9434164716336324
MMP0180,s,1.0,-0.8275130524225756
MMP0180,s,2.0,-2.3510744405468786
MMP0180,s,3.0,-0.4881111599273279
MMP0180,xs,1.0,-0.3439722075908415
MMP0180,xs,2.0,1.0503275535584249
MMP0181,f,1.0,0.37266834042041985
MMP0181,f,2.0,1.0390732686040598
MMP0181,f,3.0,-0.2976430730975707
MMP0181,m,1.0,0.6429333874006732
MMP0181,m,2.0,-1.0115879742752119
MMP0181,m,3.0,-1.2584705616081637
MMP0181,s,1.0,0.1863485867844861
MMP0181,s,2.0,-1.1336171133566164
MMP0181,s,3.0,0.7687059386612375
MMP0181,xs,1.0,0.3098332403770789
MMP0181,xs,2.0,-0.18305669426364832
MMP0183,f,1.0,-0.24711440664234838
MMP0183,f,2.0,-0.44006284416688396
MMP0183,f,3.0,-0.3559473813693277
MMP0183,m,1.0,-0.13966929328736663
MMP0183,m,2.0,-0.48212596357043686
MMP0183,m,3.0,-0.2342176917143271
MMP0183,s,1.0,-0.21205437355187529
MMP0183,s,2.0,-0.11820682133479839
MMP0183,s,3.0,-0.028126766510737703
MMP0183,xs,1.0,0.027480769523876975
MMP0183,xs,2.0,-0.4245291273968087
MMP0183,xs,3.0,1.429979723648257
MMP0187,f,1.0,-1.63486740654747
MMP0187,f,2.0,-0.7060026288567587
MMP0187,f,3.0,-1.158185006120612
MMP0187,m,2.0,-0.8033929559051823
MMP0187,m,3.0,-1.0086822430998008
MMP0187,s,1.0,-0.7527755461703931
MMP0187,s,2.0,0.06983297245027792
MMP0187,s,3.0,0.0540929323061029
MMP0187,xs,1.0,-0.23963540663696378
MMP0187,xs,2.0,0.525681178050189
MMP0187,xs,3.0,-0.3137882883549666
MMP0203,f,3.0,-0.6618343385389048
MMP0203,m,3.0,0.4675242149986465
MMP0203,s,3.0,1.3355757936603263
MMP0203,xs,1.0,0.4843965967042801
MMP0203,xs,2.0,2.088936258980762
MMP0203,xs,3.0,1.680774425492461
MMP0204,m,2.0,-0.6880834209971238
MMP0204,s,2.0,-1.1811494391045665
MMP0212,f,1.0,-0.8323406988596274
MMP0212,f,2.0,0.11254076376719786
MMP0212,f,3.0,-0.7107557148433575
MMP0212,m,1.0,0.20373084756262616
MMP0212,m,2.0,-0.7650004486430486
MMP0212,m,3.0,-0.28713608097748483
MMP0212,s,1.0,0.21091056740884392
MMP0212,s,2.0,0.24515531496230628
MMP0212,s,3.0,-0.3786669753168271
MMP0212,xs,1.0,-0.2520445691092049
MMP0212,xs,2.0,-0.2081269872334862
MMP0212,xs,3.0,0.7953194090861889
MMP0214,f,2.0,0.813935070481317
MMP0214,f,3.0,-0.23834247705005865
MMP0214,s,1.0,-0.6393547975397839
MMP0214,s,3.0,0.28569815914391544
MMP0214,xs,1.0,-0.2921639272575468
MMP0214,xs,3.0,0.40708077545050075
MMP0215,f,2.0,1.3115031154682697
MMP0215,m,1.0,1.611172380044005
MMP0215,m,2.0,2.2066432239833955
MMP0215,m,3.0,2.1076878693143732
MMP0215,s,1.0,1.2963105607080923
MMP0215,s,2.0,2.4949275674791247
MMP0215,s,3.0,2.582796833503042
MMP0219,f,1.0,-0.9053262945455723
MMP0219,f,2.0,-0.20596959278372662
MMP0219,f,3.0,-1.4232530544685902
MMP0219,m,1.0,-0.3338196070526035
MMP0219,m,2.0,-0.19085341658938798
MMP0219,m,3.0,0.39642767618124447
MMP0219,s,1.0,-0.27278611638451505
MMP0219,s,2.0,-0.00683201706301569
MMP0219,s,3.0,-1.5169678952045884
MMP0219,xs,1.0,-0.4740879882377919
MMP0219,xs,2.0,-0.7054730262355431
MMP0219,xs,3.0,3.2870357658825355
MMP0221,f,3.0,0.2974849157105747
MMP0221,m,3.0,1.3912178076028974
MMP0224,f,1.0,-0.4180064553369291
MMP0224,f,2.0,-0.2692919292883564
MMP0224,f,3.0,-0.862496476250065
MMP0224,m,1.0,-1.21267301334904
MMP0224,m,2.0,-0.6468775154954666
MMP0224,s,1.0,-0.43998420319005205
MMP0224,s,2.0,-1.2897323897695419
MMP0224,xs,3.0,-0.43245455235625324
MMP0226,xs,1.0,-0.20109855849074731
MMP0226,xs,3.0,1.0155049723416714
MMP0227,f,1.0,0.5626820072143924
MMP0227,f,2.0,0.23112697995205203
MMP0227,f,3.0,-0.5683539736787734
MMP0227,m,1.0,0.8411114448391102
MMP0227,m,2.0,0.14067542378630457
MMP0227,m,3.0,-0.4404500409244865
MMP0227,s,1.0,0.5693628473830118
MMP0227,s,2.0,0.5551929422266965
MMP0227,s,3.0,0.4549159574647685
MMP0227,xs,1.0,0.9237915529641706
MMP0227,xs,2.0,0.8201254335872267
MMP0227,xs,3.0,0.288650674488738
MMP0230,f,2.0,-1.0
MMP0234,f,1.0,0.578524967862487
MMP0234,f,2.0,0.828894737255454
MMP0234,f,3.0,0.42483859010557995
MMP0234,m,1.0,0.9995918678087506
MMP0234,m,2.0,0.7781421679637294
MMP0234,m,3.0,0.5914351614367218
MMP0234,s,1.0,0.8691189834137333
MMP0234,s,2.0,0.5356657258575482
MMP0234,s,3.0,1.1348645496613439
MMP0234,xs,1.0,0.8523371750264626
MMP0234,xs,2.0,0.5401362456318652
MMP0234,xs,3.0,0.3202230241438572
MMP0235,f,1.0,0.9861288771262964
MMP0235,f,2.0,0.40811680677073686
MMP0235,f,3.0,0.43198534178683645
MMP0235,m,1.0,0.3766088560650976
MMP0235,m,2.0,-0.39560054354465973
MMP0235,m,3.0,0.5351513817959949
MMP0235,s,1.0,0.7735835864097341
MMP0235,s,2.0,0.32987477754910005
MMP0235,s,3.0,0.3938127676742109
MMP0235,xs,1.0,0.6610910972138638
MMP0235,xs,2.0,1.0841353624219048
MMP0239,f,3.0,-2.5145731728297585
MMP0239,s,3.0,-1.4779442508390357
MMP0239,xs,2.0,-1.3183258582071666
MMP0241,f,3.0,-2.0712215337782816
MMP0241,m,3.0,-1.1347595784262579
MMP0241,s,1.0,1.1196881745191958
MMP0241,s,2.0,1.3656925371975326
MMP0241,s,3.0,-1.6170561304310094
MMP0241,xs,1.0,0.7508724247324571
MMP0241,xs,2.0,-1.6835549950469912
MMP0241,xs,3.0,1.4997821201473118
MMP0242,f,3.0,0.8914191868460786
MMP0242,s,3.0,2.498761465671852
MMP0245,f,1.0,-0.5754438261837683
MMP0245,f,2.0,-0.8658948093270017
MMP0245,f,3.0,-0.38835380023223315
MMP0245,m,1.0,-0.8765955357576897
MMP0245,m,2.0,-0.6201002116973925
MMP0245,m,3.0,-0.501292800972143
MMP0245,s,1.0,-0.9502846507679715
MMP0245,s,2.0,-0.5516844295477208
MMP0245,s,3.0,-0.5209184043642662
MMP0245,xs,1.0,-1.4095859366832413
MMP0245,xs,2.0,-0.44043691783716493
MMP0245,xs,3.0,0.6045523439750496
MMP0248,f,3.0,-0.6131126399622185
MMP0248,m,3.0,-1.2485289598694822
MMP0248,s,3.0,-0.25153876699596445
MMP0248,xs,1.0,-0.5928683543001092
MMP0248,xs,2.0,0.059241987512091275
MMP0249,f,1.0,-0.1388530827947185
MMP0249,f,2.0,-0.47477900372114706
MMP0249,f,3.0,0.6020860124633208
MMP0249,m,1.0,-0.5803751310174035
MMP0249,m,2.0,-0.6398528167134804
MMP0249,m,3.0,0.12754011846769034
MMP0249,s,1.0,-0.47473484096911966
MMP0249,s,2.0,-0.10585509451249904
MMP0249,s,3.0,-0.11034444269115469
MMP0249,xs,1.0,-1.519088672861004
MMP0249,xs,2.0,-0.5847978517035722
MMP0249,xs,3.0,-0.15353863311353852
MMP0250,f,1.0,-0.5805741444943608
MMP0250,f,2.0,-0.8956193961879765
MMP0250,f,3.0,-1.0034983604844623
MMP0250,m,1.0,0.009832208576421538
MMP0250,m,2.0,0.5047486077731279
MMP0250,m,3.0,0.17264391725919948
MMP0250,s,1.0,-0.32286215460912215
MMP0250,s,2.0,-0.31618484511995565
MMP0250,s,3.0,0.6986745822973662
MMP0250,xs,1.0,0.571930136610479
MMP0250,xs,2.0,0.24763928709998553
MMP0250,xs,3.0,0.5329213813198156
MMP0251,f,1.0,-0.5044639336253912
MMP0251,f,2.0,-0.3856609529276427
MMP0251,f,3.0,-1.0218136822094166
MMP0251,m,1.0,0.006561684378266282
MMP0251,m,2.0,-0.14963248102590146
MMP0251,m,3.0,-0.4329945935684278
MMP0251,s,1.0,-0.45771139902214647
MMP0251,s,2.0,-0.11278113075612167
MMP0251,s,3.0,-0.05722237536618744
MMP0251,xs,1.0,-0.7315697692773003
MMP0251,xs,2.0,-0.5007277364874666
MMP0251,xs,3.0,0.4562368629124392
MMP0253,f,1.0,-1.1400722216455934
MMP0253,f,2.0,0.03845034681758142
MMP0253,f,3.0,-1.5634743136853586
MMP0253,m,1.0,-1.658512445035891
MMP0253,m,2.0,-0.22707494860648123
MMP0253,m,3.0,-1.477131558595471
MMP0253,s,1.0,-1.055353784465764
MMP0253,s,2.0,-1.6424622155991884
MMP0253,s,3.0,-1.7593654913099475
MMP0253,xs,1.0,0.5050357179767928
MMP0253,xs,2.0,-1.7134675086316353
MMP0253,xs,3.0,-0.4385880122908943
MMP0254,f,2.0,0.5330649218696376
MMP0254,m,1.0,0.7467427157777361
MMP0254,m,2.0,1.2636354035683293
MMP0254,s,2.0,0.787432464516868
MMP0256,m,1.0,2.563646269484064
MMP0256,s,1.0,2.531818102121402
MMP0256,s,2.0,2.537544571964575
MMP0257,f,1.0,0.19066476956386572
MMP0257,f,2.0,0.3844065682666093
MMP0257,f,3.0,0.007837260709421099
MMP0257,m,1.0,0.27423167509488144
MMP0257,m,2.0,0.3684789549543795
MMP0257,m,3.0,0.23727206498658426
MMP0257,s,1.0,0.19708877590308646
MMP0257,s,2.0,-0.10619814438384957
MMP0257,s,3.0,0.22152565854932912
MMP0257,xs,1.0,0.39880069584355216
MMP0257,xs,2.0,0.0753612533526808
MMP0257,xs,3.0,2.0239770385343814
MMP0258,f,1.0,-0.14227613196704392
MMP0258,f,2.0,-0.5921289158843482
MMP0258,f,3.0,-0.03870231372648685
MMP0258,m,1.0,-0.6082996342789156
MMP0258,m,2.0,-0.659106119616827
MMP0258,m,3.0,0.07452517519238068
MMP0258,s,1.0,-0.38546014219144126
MMP0258,s,2.0,-0.1497011440071148
MMP0258,s,3.0,-0.42318171042906344
MMP0258,xs,1.0,-1.8957190039593161
MMP0258,xs,2.0,-0.6902675686550511
MMP0258,xs,3.0,0.07989423835899036
MMP0259,f,1.0,-0.21464875094125813
MMP0259,f,2.0,-0.6400899155536911
MMP0259,f,3.0,0.14467674015604817
MMP0259,m,1.0,-0.6899832881714262
MMP0259,m,2.0,-0.7060678426339599
MMP0259,m,3.0,0.16913080340618583
MMP0259,s,1.0,-0.2648318797707078
MMP0259,s,2.0,-0.12561062002434872
MMP0259,s,3.0,-0.03443768526538423
MMP0259,xs,1.0,-0.490633559376898
MMP0259,xs,2.0,0.1402127548596062
MMP0259,xs,3.0,1.0597682465613532
MMP0260,f,1.0,0.047272305945013214
MMP0260,f,2.0,-0.10961196626184239
MMP0260,f,3.0,-0.08031961435454993
MMP0260,m,1.0,-0.8154163806487466
MMP0260,m,2.0,-0.4736943844195276
MMP0260,m,3.0,0.2080196878626476
MMP0260,s,1.0,-0.4119034775668012
MMP0260,s,2.0,-0.005339614111360728
MMP0260,s,3.0,-0.08539404422989721
MMP0260,xs,1.0,-0.7142648419828376
MMP0260,xs,2.0,-0.25603680850594895
MMP0260,xs,3.0,-0.334102009324317
MMP0261,f,1.0,-0.45501910013295366
MMP0261,f,2.0,-2.3147325934831584
MMP0261,f,3.0,-0.5973702839198465
MMP0261,m,1.0,0.06350294230615795
MMP0261,m,2.0,-2.954557029238833
MMP0261,m,3.0,-1.3567058160665983
MMP0261,s,1.0,0.01596434857808221
MMP0261,s,2.0,0.583037623796664
MMP0261,s,3.0,-0.04521838613548875
MMP0261,xs,1.0,-1.2374253575279885
MMP0261,xs,2.0,-1.358567806478628
MMP0262,m,1.0,-2.484155606345563
MMP0262,m,2.0,-1.1202942337177118
MMP0262,s,1.0,-1.5880014380285088
MMP0262,s,2.0,-2.182772135195507
MMP0262,xs,3.0,-0.3966690153654964
MMP0263,f,1.0,0.3242511758223232
MMP0263,f,2.0,0.10170991645472409
MMP0263,f,3.0,-1.9776141067981339
MMP0263,m,1.0,1.7759209887708656
MMP0263,m,3.0,-2.6580269371990974
MMP0263,s,1.0,1.1013373675297016
MMP0263,s,2.0,2.1625323182414573
MMP0263,s,3.0,-1.8941325410321366
MMP0263,xs,1.0,-2.407409250552795
MMP0263,xs,2.0,-0.556972063303455
MMP0263,xs,3.0,-1.1439705623910725
MMP0264,f,3.0,-1.4788023814696896
MMP0264,m,3.0,-1.3230560818575463
MMP0264,xs,1.0,-1.10021162128501
MMP0264,xs,2.0,-1.454950947666113
MMP0267,f,2.0,0.7949356628035363
MMP0267,f,3.0,1.3751784795896123
MMP0267,m,3.0,1.9122528808992043
MMP0267,s,3.0,0.9765853855935503
MMP0267,xs,1.0,0.7629865648805764
MMP0267,xs,2.0,1.2909927780253494
MMP0267,xs,3.0,-0.37897133299932473
MMP0270,f,1.0,-2.5820799921880346
MMP0270,f,2.0,-2.1312587182832496
MMP0273,f,3.0,-4.756330919033138
MMP0273,s,3.0,-2.3364276645824775
MMP0273,xs,1.0,-2.032982336402598
MMP0273,xs,2.0,-2.4175914174357613
MMP0274,f,1.0,-0.5399555083225185
MMP0274,f,2.0,-0.5269924320838263
MMP0274,f,3.0,-1.4481484615325408
MMP0274,m,2.0,-0.5606428215257431
MMP0274,m,3.0,0.7719184218890365
MMP0274,s,1.0,-0.42468766931256313
MMP0274,s,3.0,1.5892841066712498
MMP0274,xs,1.0,0.33728505333803466
MMP0274,xs,2.0,1.1887420847918793
MMP0275,f,2.0,1.3812833725037834
MMP0275,s,3.0,1.6494552765916835
MMP0275,xs,1.0,1.327098826521816
MMP0275,xs,2.0,2.2266900658643825
MMP0278,f,1.0,-0.1655758992114704
MMP0278,f,2.0,0.1335179024450123
MMP0278,f,3.0,-0.5355728654960829
MMP0278,m,1.0,0.15616797053244988
MMP0278,m,2.0,0.17085837819340577
MMP0278,m,3.0,-0.4032129444909261
MMP0278,s,1.0,-0.20315232641409206
MMP0278,s,2.0,0.2552543848100795
MMP0278,s,3.0,-0.20237139497252757
MMP0278,xs,1.0,-0.17922939915962663
MMP0278,xs,2.0,0.23724887722292018
MMP0278,xs,3.0,0.9688201096753382
MMP0279,f,1.0,-0.11872693857075141
MMP0279,m,1.0,0.14665522211946516
MMP0279,s,2.0,0.014355292977070054
MMP0280,f,3.0,1.5074140990154403
MMP0280,m,2.0,2.13815914522947
MMP0280,m,3.0,-0.6126374591640045
MMP0280,s,2.0,1.1953475983222193
MMP0280,xs,1.0,1.554343265662764
MMP0280,xs,2.0,2.1666043007751803
MMP0281,f,1.0,0.903038270112912
MMP0281,f,2.0,-0.15833074927325083
MMP0281,f,3.0,-0.38052153865243404
MMP0281,m,1.0,0.46427981843955973
MMP0281,m,2.0,0.5916638530224003
MMP0281,m,3.0,0.5354791517161316
MMP0281,s,1.0,0.66339665102297
MMP0281,s,2.0,0.9495112898937413
MMP0281,s,3.0,0.8385704590918261
MMP0281,xs,1.0,0.9172635654712687
MMP0281,xs,2.0,0.6720706924694179
MMP0281,xs,3.0,0.8099276344489464
MMP0282,f,1.0,-4.293358942690592
MMP0282,f,3.0,-1.4819685073978306
MMP0282,m,2.0,2.362329610171569
MMP0284,f,2.0,1.2270358049053485
MMP0284,m,1.0,-0.1975999598851607
MMP0284,m,2.0,0.7629865648805764
MMP0284,s,1.0,1.0405417938628467
MMP0284,xs,1.0,-1.0232697793228471
MMP0284,xs,2.0,-0.4128504863017707
MMP0285,f,1.0,-0.42275246440684927
MMP0285,f,2.0,-0.886967722332508
MMP0285,f,3.0,-1.2108967824986185
MMP0285,m,1.0,1.632782358263948
MMP0285,m,2.0,-1.01963146635903
MMP0285,s,1.0,-0.8443406863942106
MMP0285,s,2.0,-2.077041035763828
MMP0285,s,3.0,-1.2276920250415968
MMP0285,xs,1.0,-0.8039169925081264
MMP0285,xs,2.0,-0.686711967742769
MMP0285,xs,3.0,0.9811219897943106
MMP0289,f,1.0,2.411968510360133
MMP0289,f,3.0,-1.049904905826314
MMP0289,s,3.0,-0.2947758789572712
MMP0289,xs,1.0,-0.29646274541254874
MMP0289,xs,2.0,-0.11403524324602943
MMP0289,xs,3.0,2.706665702841999
MMP0290,f,1.0,-0.4150374992788438
MMP0290,f,2.0,-0.31333052897366853
MMP0290,f,3.0,-0.28460850898233475
MMP0290,m,1.0,-1.4119305434691751
MMP0290,m,2.0,-0.6309438737325448
MMP0290,m,3.0,-1.0345291672638228
MMP0290,s,1.0,0.7076684218650566
MMP0290,s,2.0,0.3134644931962249
MMP0290,s,3.0,1.3062572170123852
MMP0290,xs,1.0,0.3762390141219007
MMP0290,xs,2.0,0.9320641952586275
MMP0290,xs,3.0,-0.09187236140370773
MMP0291,f,1.0,0.7128082416025266
MMP0291,f,2.0,0.2705603922813495
MMP0291,f,3.0,-0.1440103026915193
MMP0291,m,1.0,-0.10122594849726659
MMP0291,m,2.0,-0.343975830124238
MMP0291,s,1.0,-0.07012091562988293
MMP0291,s,2.0,0.6501034575716811
MMP0291,s,3.0,0.9471934834752259
MMP0291,xs,1.0,0.505090220464814
MMP0291,xs,2.0,1.2846232856855184
MMP0291,xs,3.0,2.945641407875588
MMP0292,f,1.0,-0.06235088946882109
MMP0292,f,2.0,0.5372259220161861
MMP0292,f,3.0,0.4481262118161001
MMP0292,m,1.0,1.2269125075574476
MMP0292,m,2.0,1.357740127215462
MMP0292,m,3.0,1.3529063010777078
MMP0292,s,1.0,0.7054060559894276
MMP0292,s,2.0,0.7357026023299574
MMP0292,s,3.0,1.5263797116353415
