Gene names (ordered locus ),growth_rate,bio_rep,tech_rep,value,Anabolism/Catabolism,Assigned functional subsystem,Annotation (Uniprot),Automatic classification (RAST),Present in dataset
MMP1652,f,2,,0.75353857,Other,Transport,Uncharacterized solute-binding protein MMP1652,Transporters,yes
MMP1652,f,3,,0.31079235,Other,Transport,Uncharacterized solute-binding protein MMP1652,Transporters,yes
MMP1656,i,1,,0.0,Anabolism,Vitamin/cofactor biosynthesis,Pyridoxal 5'-phosphate synthase subunit PdxT (EC 4.3.3.6) (Pdx2) (Pyridoxal 5'-phosphate synthase glutaminase subunit) (EC 3.5.1.2),Pyridoxin (Vitamin B6) Biosynthesis,yes
MMP1656,exp,1,,0.0,Anabolism,Vitamin/cofactor biosynthesis,Pyridoxal 5'-phosphate synthase subunit PdxT (EC 4.3.3.6) (Pdx2) (Pyridoxal 5'-phosphate synthase glutaminase subunit) (EC 3.5.1.2),Pyridoxin (Vitamin B6) Biosynthesis,yes
MMP1656,exp,2,,1.625476155,Anabolism,Vitamin/cofactor biosynthesis,Pyridoxal 5'-phosphate synthase subunit PdxT (EC 4.3.3.6) (Pdx2) (Pyridoxal 5'-phosphate synthase glutaminase subunit) (EC 3.5.1.2),Pyridoxin (Vitamin B6) Biosynthesis,yes
MMP1657,xs,3,,0.0,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1657,i,1,,0.0,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1657,exp,1,,0.0,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1658,xs,1,,0.392542876,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,xs,2,,0.432994819,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,xs,3,,0.598914191,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,i,1,,0.427450043,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,i,2,,0.579725658,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,i,3,,0.487924447,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,f,1,,0.819634703,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,f,2,,1.193102737,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,f,3,,0.621584699,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,exp,1,,1.363092393,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,exp,2,,0.914330337,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1658,exp,3,,0.909905706,Anabolism,Ribosome,30S ribosomal protein S8e,Ribosome,yes
MMP1659,xs,1,,1.256137204,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1659,xs,2,,0.721658031,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1659,xs,3,,0.0,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1659,i,1,,0.0,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1659,i,2,,0.496907707,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1659,i,3,,0.894528152,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1659,f,1,,0.0,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1659,f,3,,0.0,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1659,exp,1,,0.0,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1659,exp,2,,2.438214232,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1659,exp,3,,1.204286964,Anabolism,Purine/pyrimidine metabolism,Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase),De Novo Pyrimidine Synthesis,yes
MMP1662,xs,1,,0.628068602,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1662,xs,2,,1.082487047,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1662,xs,3,,1.934953538,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1662,i,1,,0.555685056,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1662,i,2,,0.248453853,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1662,f,1,,0.655707762,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1662,f,2,,0.0,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1662,f,3,,1.243169399,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1662,exp,1,,0.277666969,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1662,exp,2,,1.08365077,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1662,exp,3,,3.211431904,Anabolism,Vitamin/cofactor biosynthesis,Precorrin-4 C11-methyltransferase (EC 2.1.1.133),Cobalamin synthesis; <br>Coenzyme B12 biosynthesis,yes
MMP1663,xs,1,,5.024548818,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1663,xs,3,,0.967476769,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1663,i,2,,0.496907707,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1663,f,1,,0.655707762,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1663,f,2,,0.0,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1663,exp,2,,2.031845192,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1663,exp,3,,0.802857976,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1665,xs,1,,0.0,Other,Other/unassigned,Uncharacterized protein,- none -,no
MMP1666,xs,1,,0.628068602,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,xs,2,,0.0,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,xs,3,,0.257993805,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,i,1,,0.555685056,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,i,2,,0.331271805,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,i,3,,0.596352101,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,f,1,,0.983561644,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,f,2,,1.758256664,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,f,3,,1.864754098,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,exp,1,,4.581504986,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,exp,2,,1.219107116,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1666,exp,3,,1.605715952,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,xs,2,,0.0,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,xs,3,,0.0,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,i,1,,0.185228352,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,i,2,,0.0,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,i,3,,0.894528152,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,f,1,,5.901369864,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,f,2,,3.014154281,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,f,3,,5.594262296,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,exp,1,,3.332003627,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,exp,2,,2.438214232,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1667,exp,3,,2.943812579,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,xs,1,,0.628068602,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,xs,2,,0.360829016,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,xs,3,,0.85997935,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,i,1,,1.250291376,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,i,2,,0.37268078,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,i,3,,0.536716892,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,f,1,,1.202130898,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,f,2,,0.753538571,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,f,3,,1.346766849,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,exp,1,,1.388334844,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,exp,2,,1.219107116,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1668,exp,3,,0.802857976,Other,Motility/chemotaxis,Flagellin,Archaeal Flagellum,yes
MMP1669,f,3,,0.621584699,Other,Motility/chemotaxis,Flagella accessory protein C,Archaeal Flagellum,yes
MMP1670,xs,1,,0.523390502,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,xs,2,,0.216497409,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,xs,3,,0.5091983,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,i,1,,1.239605124,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,i,2,,0.613827167,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,i,3,,1.169767584,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,f,1,,1.770410959,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,f,2,,2.762974758,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,f,3,,2.663934427,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,exp,1,,1.40568903,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,exp,2,,1.451317995,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1670,exp,3,,1.204286964,Other,Motility/chemotaxis,Flagella accessory protein D,Archaeal Flagellum,yes
MMP1671,xs,1,,0.235525726,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,xs,2,,0.090207254,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,xs,3,,0.241869192,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,i,1,,0.833527584,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,i,2,,0.717755577,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,i,3,,1.162886598,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,f,1,,1.87345075,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,f,2,,1.722373875,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,f,3,,1.657559199,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,exp,1,,1.457751587,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,exp,2,,1.857687034,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1671,exp,3,,1.103929717,Other,Motility/chemotaxis,Flagella accessory protein E,Archaeal Flagellum,yes
MMP1675,xs,3,,0.0,Other,Motility/chemotaxis,Flagella accessory protein I,Archaeal Flagellum,yes
MMP1675,i,3,,0.894528152,Other,Motility/chemotaxis,Flagella accessory protein I,Archaeal Flagellum,yes
MMP1675,f,1,,1.639269406,Other,Motility/chemotaxis,Flagella accessory protein I,Archaeal Flagellum,yes
MMP1675,f,2,,5.274769992,Other,Motility/chemotaxis,Flagella accessory protein I,Archaeal Flagellum,yes
MMP1675,f,3,,3.418715848,Other,Motility/chemotaxis,Flagella accessory protein I,Archaeal Flagellum,yes
MMP1679,xs,1,,1.256137204,Other,Other/unassigned,UPF0179 protein MMP1679,- none -,yes
MMP1679,xs,2,,2.164974093,Other,Other/unassigned,UPF0179 protein MMP1679,- none -,yes
MMP1679,xs,3,,1.289969026,Other,Other/unassigned,UPF0179 protein MMP1679,- none -,yes
MMP1679,i,2,,0.248453853,Other,Other/unassigned,UPF0179 protein MMP1679,- none -,yes
MMP1679,i,3,,1.341792228,Other,Other/unassigned,UPF0179 protein MMP1679,- none -,yes
MMP1679,f,1,,0.655707762,Other,Other/unassigned,UPF0179 protein MMP1679,- none -,yes
MMP1679,f,3,,1.864754099,Other,Other/unassigned,UPF0179 protein MMP1679,- none -,yes
MMP1679,exp,2,,0.406369039,Other,Other/unassigned,UPF0179 protein MMP1679,- none -,yes
MMP1679,exp,3,,0.200714494,Other,Other/unassigned,UPF0179 protein MMP1679,- none -,yes
MMP1680,xs,1,,1.884205806,Other,Other/unassigned,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase),Inteins; <br>Sialic Acid Metabolism; <br>UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis,yes
MMP1680,xs,2,,2.164974093,Other,Other/unassigned,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase),Inteins; <br>Sialic Acid Metabolism; <br>UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis,yes
MMP1680,xs,3,,0.85997935,Other,Other/unassigned,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase),Inteins; <br>Sialic Acid Metabolism; <br>UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis,yes
MMP1680,i,1,,1.667055167,Other,Other/unassigned,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase),Inteins; <br>Sialic Acid Metabolism; <br>UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis,yes
MMP1680,i,3,,4.025376686,Other,Other/unassigned,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase),Inteins; <br>Sialic Acid Metabolism; <br>UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis,yes
MMP1680,exp,1,,2.499002719,Other,Other/unassigned,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase),Inteins; <br>Sialic Acid Metabolism; <br>UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis,yes
MMP1680,exp,2,,1.219107116,Other,Other/unassigned,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase),Inteins; <br>Sialic Acid Metabolism; <br>UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis,yes
MMP1680,exp,3,,0.535238651,Other,Other/unassigned,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase),Inteins; <br>Sialic Acid Metabolism; <br>UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis,yes
MMP1681,xs,1,,0.209356201,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,xs,2,,0.360829016,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,xs,3,,0.429989675,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,i,1,,0.0,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,i,2,,1.987630828,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,i,3,,0.670896114,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,f,1,,0.655707762,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,f,2,,0.0,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,f,3,,0.621584699,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,exp,1,,0.833000907,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,exp,2,,1.625476155,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1681,exp,3,,1.070477301,Other,Other/unassigned,Phosphoadenosine phosphosulfate reductase,- none -,yes
MMP1686,xs,1,,0.942102903,Anabolism,Ribosome biogenesis,Probable tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase),rRNA modification Archaea; <br>tRNA processing,yes
MMP1686,xs,2,,1.082487047,Anabolism,Ribosome biogenesis,Probable tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase),rRNA modification Archaea; <br>tRNA processing,yes
MMP1686,xs,3,,0.644984513,Anabolism,Ribosome biogenesis,Probable tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase),rRNA modification Archaea; <br>tRNA processing,yes
MMP1686,i,1,,1.111370111,Anabolism,Ribosome biogenesis,Probable tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase),rRNA modification Archaea; <br>tRNA processing,yes
MMP1686,i,3,,1.341792228,Anabolism,Ribosome biogenesis,Probable tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase),rRNA modification Archaea; <br>tRNA processing,yes
MMP1686,f,1,,0.437138508,Anabolism,Ribosome biogenesis,Probable tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase),rRNA modification Archaea; <br>tRNA processing,yes
