Gene names (ordered locus ),growth_rate,bio_rep,tech_rep,value,Anabolism/Catabolism,Assigned functional subsystem,Annotation (Uniprot),Automatic classification (RAST),Present in dataset
MMP0736,s,1.0,2,1.36,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,s,1.0,3,1.232,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,s,2.0,1,1.268,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,s,2.0,2,1.236,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,s,2.0,3,1.322,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,s,3.0,1,1.165,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,s,3.0,2,1.044,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,s,3.0,3,1.139,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,xs,1.0,1,1.131,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,xs,1.0,2,1.225,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,xs,1.0,3,1.388,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,xs,2.0,1,1.034,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,xs,2.0,2,1.047,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,xs,2.0,3,0.957,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,xs,3.0,1,1.047,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,xs,3.0,2,3.754,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0736,xs,3.0,3,0.903,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0737,f,1.0,3,1.306,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,f,2.0,2,0.263,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,f,3.0,2,0.217,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,f,3.0,3,0.601,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,m,1.0,1,0.218,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,m,1.0,3,0.212,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,m,2.0,2,0.393,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,m,3.0,1,0.393,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,m,3.0,3,0.481,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,s,1.0,2,0.395,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,s,1.0,3,0.538,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,s,3.0,2,0.151,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0737,xs,2.0,1,0.342,Anabolism,Vitamin/cofactor biosynthesis,Probable L-aspartate dehydrogenase (EC 1.4.1.21),NAD and NADP cofactor biosynthesis global,yes
MMP0738,f,1.0,2,1.637,Anabolism,Translation,"Elongation factor Tu, domain 2",Translation elongation factors eukaryotic and archaeal,yes
MMP0738,f,2.0,1,4.392,Anabolism,Translation,"Elongation factor Tu, domain 2",Translation elongation factors eukaryotic and archaeal,yes
MMP0738,m,1.0,2,7.219,Anabolism,Translation,"Elongation factor Tu, domain 2",Translation elongation factors eukaryotic and archaeal,yes
MMP0738,m,2.0,3,4.072,Anabolism,Translation,"Elongation factor Tu, domain 2",Translation elongation factors eukaryotic and archaeal,yes
MMP0759,s,3.0,3,4.994,Other,Other/unassigned,Putative lmo0304,- none -,no
MMP0759,xs,1.0,2,3.513,Other,Other/unassigned,Putative lmo0304,- none -,no
MMP0759,xs,1.0,3,2.619,Other,Other/unassigned,Putative lmo0304,- none -,no
MMP0762,s,1.0,3,0.34,Other,Other/unassigned,TPR repeat,- none -,yes
MMP0763,f,2.0,2,2.287,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0763,m,2.0,1,2.851,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0763,m,2.0,2,0.984,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0764,f,3.0,2,0.081,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0764,m,2.0,1,2.598,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0764,s,1.0,3,0.833,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0764,s,3.0,3,0.766,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0764,xs,1.0,1,1.906,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0764,xs,2.0,1,1.243,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0764,xs,2.0,2,1.894,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0764,xs,2.0,3,1.118,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,f,1.0,1,0.992,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,f,1.0,2,1.6,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,f,1.0,3,1.372,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,f,2.0,1,1.336,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,f,2.0,2,1.464,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,f,2.0,3,1.795,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,f,3.0,1,0.67,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,f,3.0,2,1.987,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,f,3.0,3,1.84,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,m,1.0,3,1.112,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,m,2.0,1,1.284,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,m,2.0,3,1.37,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,m,3.0,1,2.182,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,m,3.0,3,2.301,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,s,1.0,1,1.289,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,s,1.0,3,1.792,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,s,2.0,2,2.618,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,s,2.0,3,2.522,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,s,3.0,1,2.226,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,s,3.0,2,2.701,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,s,3.0,3,2.456,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,xs,1.0,1,1.445,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,xs,2.0,1,2.49,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0765,xs,3.0,2,1.042,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0785,s,3.0,1,0.819,Anabolism,Transcription,"Chymotrypsin serine protease, family S1 (EC 3.4.21.-)","Transcription initiation, bacterial sigma factors",yes
MMP0785,xs,1.0,1,0.782,Anabolism,Transcription,"Chymotrypsin serine protease, family S1 (EC 3.4.21.-)","Transcription initiation, bacterial sigma factors",yes
MMP0785,xs,1.0,3,0.496,Anabolism,Transcription,"Chymotrypsin serine protease, family S1 (EC 3.4.21.-)","Transcription initiation, bacterial sigma factors",yes
MMP0785,xs,2.0,1,0.4,Anabolism,Transcription,"Chymotrypsin serine protease, family S1 (EC 3.4.21.-)","Transcription initiation, bacterial sigma factors",yes
MMP0785,xs,2.0,2,0.133,Anabolism,Transcription,"Chymotrypsin serine protease, family S1 (EC 3.4.21.-)","Transcription initiation, bacterial sigma factors",yes
MMP0785,xs,2.0,3,0.541,Anabolism,Transcription,"Chymotrypsin serine protease, family S1 (EC 3.4.21.-)","Transcription initiation, bacterial sigma factors",yes
MMP0792,f,2.0,1,0.091,Other,Other/unassigned,Membrane protein,- none -,yes
MMP0792,m,2.0,1,0.437,Other,Other/unassigned,Membrane protein,- none -,yes
MMP0792,m,2.0,2,6.505,Other,Other/unassigned,Membrane protein,- none -,yes
MMP0792,m,2.0,3,2.173,Other,Other/unassigned,Membrane protein,- none -,yes
MMP0792,s,2.0,2,1.996,Other,Other/unassigned,Membrane protein,- none -,yes
MMP0792,s,2.0,3,0.291,Other,Other/unassigned,Membrane protein,- none -,yes
MMP0792,xs,3.0,1,2.697,Other,Other/unassigned,Membrane protein,- none -,yes
MMP0792,xs,3.0,2,2.878,Other,Other/unassigned,Membrane protein,- none -,yes
MMP0792,xs,3.0,3,2.769,Other,Other/unassigned,Membrane protein,- none -,yes
MMP0808,f,1.0,3,0.959,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,f,2.0,2,0.68,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,f,2.0,3,1.267,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,f,3.0,3,0.635,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,m,1.0,1,1.004,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,m,1.0,3,0.74,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,m,2.0,1,2.411,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,m,2.0,2,2.553,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,m,2.0,3,1.875,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,m,3.0,2,1.126,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,s,1.0,1,0.904,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,s,1.0,2,1.299,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,s,1.0,3,1.7,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,s,2.0,1,2.229,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,s,2.0,2,2.089,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,s,2.0,3,2.016,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,xs,1.0,1,1.264,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0808,xs,1.0,2,1.172,Other,Other/unassigned,Uncharacterized protein,- none -,yes
